,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
1011,685973236358713344,2016-01-09 23:55:38 +0000,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic,11,10,Lorelei,585,2255,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,english springer
1013,685667379192414208,2016-01-09 03:40:16 +0000,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper,9,10,Marty,630,2496,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador retriever
1015,685641971164143616,2016-01-09 01:59:19 +0000,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10,7,10,Otis,848,3128,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,siberian husky
1019,685321586178670592,2016-01-08 04:46:13 +0000,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip,10,10,Rocky,708,2826,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,border collie
1021,685268753634967552,2016-01-08 01:16:17 +0000,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10,10,10,Hubertson,1327,3316,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden retriever
1022,685198997565345792,2016-01-07 20:39:06 +0000,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10,11,10,Alfie,732,2486,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden retriever
1023,684959798585110529,2016-01-07 04:48:36 +0000,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10,5,10,Jerry,3439,7277,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,pembroke
1024,684940049151070208,2016-01-07 03:30:07 +0000,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet,12,10,Oreo,1147,3437,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker spaniel
1033,684460069371654144,2016-01-05 19:42:51 +0000,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph,10,10,Jeph,608,2110,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow
1034,684241637099323392,2016-01-05 05:14:53 +0000,This is Obi. He got camera shy. 12/10,12,10,Obi,3603,8707,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,pembroke
1037,684195085588783105,2016-01-05 02:09:54 +0000,This is Tino. He really likes corndogs. 9/10,9,10,Tino,567,2044,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature pinscher
1038,684177701129875456,2016-01-05 01:00:50 +0000,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower,10,10,Kulet,736,2152,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow
1039,684147889187209216,2016-01-04 23:02:22 +0000,This is Sweets the English Bulldog. Waves back to other bikers. 12/10 just a fantastic friendly pupper,12,10,Sweets,1636,3174,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,tibetan mastiff
1043,683849932751646720,2016-01-04 03:18:23 +0000,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable,5,10,Jiminy,1069,2796,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,norwegian elkhound
1046,683773439333797890,2016-01-03 22:14:26 +0000,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10,9,10,Buddy,1482,3570,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,cardigan
1049,683498322573824003,2016-01-03 04:01:13 +0000,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin,11,10,Griffin,1050,3372,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden retriever
1055,683111407806746624,2016-01-02 02:23:45 +0000,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year,10,10,Larry,995,3625,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,airedale
1057,683030066213818368,2016-01-01 21:00:32 +0000,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10,10,10,Lulu,803,2300,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla
1058,682962037429899265,2016-01-01 16:30:13 +0000,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10,10,10,Darrel,18294,39537,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,pomeranian
1065,682406705142087680,2015-12-31 03:43:31 +0000,This is Patrick. He's a bigass pupper. 7/10,7,10,Patrick,1932,8083,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden retriever
1066,682393905736888321,2015-12-31 02:52:40 +0000,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary,11,10,Kreg,747,2381,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,pembroke
1068,682303737705140231,2015-12-30 20:54:22 +0000,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup,9,10,Todo,1090,3286,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese
1070,682242692827447297,2015-12-30 16:51:48 +0000,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10,11,10,Samson,1296,3470,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden retriever
1072,682032003584274432,2015-12-30 02:54:35 +0000,This is Ulysses. He likes holding hands and his eyes are magic. 11/10,11,10,Ulysses,2207,7021,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull mastiff
1074,681981167097122816,2015-12-29 23:32:35 +0000,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt,12,10,Jimothy,1127,2958,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy terrier
1076,681694085539872773,2015-12-29 04:31:49 +0000,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper,11,10,Bo,4426,13622,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,great dane
1077,681654059175129088,2015-12-29 01:52:46 +0000,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly,12,10,Toffee,1015,2815,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian elkhound
1079,681339448655802368,2015-12-28 05:02:37 +0000,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10,9,10,Asher,4434,9904,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker spaniel
1080,681320187870711809,2015-12-28 03:46:05 +0000,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10,11,10,Glacier,832,2831,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed
1081,681302363064414209,2015-12-28 02:35:15 +0000,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10,3,10,Chuck,2002,4212,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute
1085,681242418453299201,2015-12-27 22:37:04 +0000,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this,10,10,Champ,593,1594,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden retriever
1087,681193455364796417,2015-12-27 19:22:30 +0000,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10,11,10,Aspen,1627,3956,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden retriever
1089,680940246314430465,2015-12-27 02:36:20 +0000,This is Alice. She's an idiot. 4/10,4,10,Alice,1155,3434,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german shepherd
1092,680889648562991104,2015-12-26 23:15:17 +0000,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup,9,10,Cheesy,399,1877,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,chihuahua
1093,680836378243002368,2015-12-26 19:43:36 +0000,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper,12,10,Ellie,1455,3670,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter
1096,680609293079592961,2015-12-26 04:41:15 +0000,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually,9,10,Brody,781,2808,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,chihuahua
1097,680583894916304897,2015-12-26 03:00:19 +0000,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers,8,10,Penny,1462,3838,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute
1100,680473011644985345,2015-12-25 19:39:43 +0000,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10",10,10,Hector,813,2701,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki
1102,680221482581123072,2015-12-25 03:00:14 +0000,This is CeCe. She's patiently waiting for Santa. 10/10,10,10,Ce,316,1550,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan mastiff
1103,680206703334408192,2015-12-25 02:01:30 +0000,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10,12,10,Toby,1280,3014,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,doberman
1108,680130881361686529,2015-12-24 21:00:12 +0000,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun,10,10,Reggie,1037,2441,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden retriever
1109,680115823365742593,2015-12-24 20:00:22 +0000,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy,9,10,Ozzy,995,2887,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature schnauzer
1114,679854723806179328,2015-12-24 02:42:51 +0000,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly,7,10,Bruce,1350,3051,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard poodle
1115,679844490799091713,2015-12-24 02:02:12 +0000,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10,10,10,Willie,850,2522,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,border terrier
1117,679777920601223168,2015-12-23 21:37:40 +0000,This is Rinna. She's melting. 10/10 get inside pupper,10,10,Rinna,1221,3285,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,cardigan
1118,679722016581222400,2015-12-23 17:55:32 +0000,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10,8,10,Mike,513,1762,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,american staffordshire terrier
1121,679503373272485890,2015-12-23 03:26:43 +0000,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10,8,10,Dwight,1611,3361,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,west highland white terrier
1122,679475951516934144,2015-12-23 01:37:45 +0000,This is Evy. She doesn't want to be a Koala. 9/10,9,10,Evy,698,2235,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden retriever
1125,679158373988876288,2015-12-22 04:35:49 +0000,This is Rubio. He has too much skin. 11/10,11,10,Rubio,8841,22867,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,german shepherd
1127,679132435750195208,2015-12-22 02:52:45 +0000,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis,10,10,Louis,1263,3154,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,doberman
1129,679062614270468097,2015-12-21 22:15:18 +0000,This is Chompsky. He lives up to his name. 11/10,11,10,Chompsky,8954,18162,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,saint bernard
1131,679001094530465792,2015-12-21 18:10:50 +0000,This is Rascal. He's paddling an imaginary canoe. 11/10,11,10,Rascal,1342,2999,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,samoyed
1135,678798276842360832,2015-12-21 04:44:55 +0000,This is Linda. She fucking hates trees. 7/10,7,10,Linda,1294,3701,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,samoyed
1136,678774928607469569,2015-12-21 03:12:08 +0000,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10,11,10,Tug,1005,2955,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois
1137,678767140346941444,2015-12-21 02:41:11 +0000,This is Mia. She makes awful decisions. 8/10,8,10,Mia,1491,3751,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,lakeland terrier
1139,678755239630127104,2015-12-21 01:53:54 +0000,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10,10,10,Dash,3605,7586,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,samoyed
1142,678424312106393600,2015-12-20 03:58:55 +0000,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible,2,10,Crystal,2774,5746,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,pembroke
1145,678389028614488064,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10",11,10,Bella,456,1981,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,eskimo dog
1146,678380236862578688,2015-12-20 01:03:46 +0000,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10,10,10,Crumpet,984,2574,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,pekinese
1148,678334497360859136,2015-12-19 22:02:01 +0000,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10,10,10,Rosie,290,1375,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,great pyrenees
1149,678021115718029313,2015-12-19 01:16:45 +0000,This is Reese. He likes holding hands. 12/10,12,10,Reese,6908,14567,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,french bulldog
1150,677961670166224897,2015-12-18 21:20:32 +0000,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off,11,10,Izzy,1821,3607,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,german shepherd
1154,677700003327029250,2015-12-18 04:00:46 +0000,This is Ralph. He's an interpretive dancer. 10/10,10,10,Ralph,1560,3584,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,great dane
1155,677698403548192770,2015-12-18 03:54:25 +0000,This is Sadie. She got her holidays confused. 9/10 damn it Sadie,9,10,Sadie,347,1294,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden retriever
1166,677301033169788928,2015-12-17 01:35:24 +0000,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson,5,10,Juckson,446,1315,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden retriever
1170,676975532580409345,2015-12-16 04:01:59 +0000,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10,11,10,Cooper,1159,2927,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,border terrier
1172,676949632774234114,2015-12-16 02:19:04 +0000,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable,8,10,Tyrus,427,1369,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy poodle
1173,676948236477857792,2015-12-16 02:13:31 +0000,This is Karl. Karl thinks he's slick. 6/10 sneaky pup,6,10,Karl,944,2294,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,labrador retriever
1187,676603393314578432,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10,9,10,Godzilla,421,1231,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke
1189,676588346097852417,2015-12-15 02:23:26 +0000,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10,5,10,Bubbles,864,2460,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo dog
1197,676215927814406144,2015-12-14 01:43:35 +0000,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly,9,10,Herm,633,1827,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden retriever
1199,676146341966438401,2015-12-13 21:07:04 +0000,This is Bert. He likes flowers. 10/10,10,10,Bert,719,2011,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet tissue
1202,675891555769696257,2015-12-13 04:14:39 +0000,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone,6,10,Donny,942,2235,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,rottweiler
1206,675798442703122432,2015-12-12 22:04:39 +0000,This is Bernie. He just touched a boob for the first time. 10/10,10,10,Bernie,3639,10765,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian husky
1211,675531475945709568,2015-12-12 04:23:49 +0000,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently,10,10,Ellie,413,1235,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie
1216,675362609739206656,2015-12-11 17:12:48 +0000,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today,12,10,Daisy,244,1097,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden retriever
1221,675146535592706048,2015-12-11 02:54:12 +0000,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10,7,10,Coops,333,1248,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,french bulldog
1233,674774481756377088,2015-12-10 02:15:47 +0000,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper,11,10,Superpup,510,1180,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden retriever
1236,674743008475090944,2015-12-10 00:10:43 +0000,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie,10,10,Sophie,585,1462,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,staffordshire bullterrier
1239,674664755118911488,2015-12-09 18:59:46 +0000,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably,10,10,Rodman,270,960,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,bedlington terrier
1242,674468880899788800,2015-12-09 06:01:26 +0000,This is Louis. He thinks he's flying. 13/10 this is a legendary pup,13,10,Louis,2198,6475,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,chihuahua
1244,674422304705744896,2015-12-09 02:56:22 +0000,This is Ava. She doesn't understand flowers. 12/10 would caress firmly,12,10,Ava,564,1486,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,yorkshire terrier
1245,674416750885273600,2015-12-09 02:34:18 +0000,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow,10,10,Jonah,148,707,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug
1247,674318007229923329,2015-12-08 20:01:55 +0000,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper,8,10,Lennon,550,1471,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,staffordshire bullterrier
1249,674269164442398721,2015-12-08 16:47:50 +0000,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10",8,10,Bob,242,933,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound
1250,674265582246694913,2015-12-08 16:33:36 +0000,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10,2,10,Henry,897,1707,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden retriever
1251,674262580978937856,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper,9,10,Gus,487,1349,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,great dane
1254,674063288070742018,2015-12-08 03:09:46 +0000,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl,5,10,Earl,2367,6615,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer
1255,674053186244734976,2015-12-08 02:29:37 +0000,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10",10,10,Stanley,1387,3459,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan coonhound
1256,674051556661161984,2015-12-08 02:23:09 +0000,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy,10,10,Lucy,509,1509,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,pembroke
1259,674038233588723717,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper,12,10,Kaiya,434,1141,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,blenheim spaniel
1262,674019345211760640,2015-12-08 00:15:09 +0000,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup,10,10,Acro,319,1174,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,old english sheepdog
1266,673919437611909120,2015-12-07 17:38:09 +0000,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10,11,10,Obie,387,1211,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute
1271,673708611235921920,2015-12-07 03:40:24 +0000,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her,12,10,Riley,307,1113,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,angora
1272,673707060090052608,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper,10,10,Raymond,415,1141,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden retriever
1273,673705679337693185,2015-12-07 03:28:45 +0000,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10,8,10,Dot,419,1302,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,labrador retriever
1276,673686845050527744,2015-12-07 02:13:55 +0000,This is George. He's upset that the 4th of July isn't everyday. 11/10,11,10,George,461,1500,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,cardigan
1277,673662677122719744,2015-12-07 00:37:52 +0000,This is Kendall. 12/10 would cuddle the hell out of,12,10,Kendall,382,1299,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,german shepherd
1279,673612854080196609,2015-12-06 21:19:54 +0000,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10,7,10,Jeffri,769,1649,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,arabian camel
1280,673583129559498752,2015-12-06 19:21:47 +0000,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10,11,10,Sandy,391,1234,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow
1283,673359818736984064,2015-12-06 04:34:25 +0000,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup,8,10,Steve,707,1506,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,french bulldog
1284,673355879178194945,2015-12-06 04:18:46 +0000,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10,11,10,Koda,622,1544,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,lakeland terrier
1286,673350198937153538,2015-12-06 03:56:12 +0000,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it,9,10,Bella,223,760,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,eskimo dog
1288,673342308415348736,2015-12-06 03:24:51 +0000,This is Django. He's a skilled assassin pupper. 10/10,10,10,Django,625,1312,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull mastiff
1291,673270968295534593,2015-12-05 22:41:22 +0000,This is Mac. His dad's probably a lawyer. 11/10,11,10,Mac,391,1099,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden retriever
1293,673213039743795200,2015-12-05 18:51:11 +0000,This is Dexter. He just got some big news. 10/10,10,10,Dexter,893,2338,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,french bulldog
1294,673148804208660480,2015-12-05 14:35:56 +0000,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper,8,10,Fletcher,663,1764,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated retriever
1296,672995267319328768,2015-12-05 04:25:50 +0000,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10,8,10,Pumpkin,314,988,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,blenheim spaniel
1297,672988786805112832,2015-12-05 04:00:04 +0000,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper,10,10,Schnozz,304,1006,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,eskimo dog
1300,672975131468300288,2015-12-05 03:05:49 +0000,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles,10,10,Chuckles,968,1745,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet
1301,672970152493887488,2015-12-05 02:46:02 +0000,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper,7,10,Chet,375,990,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,labrador retriever
1302,672964561327235073,2015-12-05 02:23:49 +0000,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend,10,10,Terry,677,1473,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,pembroke
1303,672902681409806336,2015-12-04 22:17:55 +0000,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10,9,10,Jimison,532,1415,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,chihuahua
1304,672898206762672129,2015-12-04 22:00:08 +0000,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10,11,10,Cheryl,443,921,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,pembroke
1306,672834301050937345,2015-12-04 17:46:12 +0000,"This is Ed. He's not mad, just disappointed. 10/10",10,10,Ed,603,1362,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,greater swiss mountain dog
1307,672828477930868736,2015-12-04 17:23:04 +0000,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10,9,10,Jerry,512,1299,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden retriever
